ColorID,Skill Name,Description,Ships,Retrofit?,Augment?,Fate?
Red[117],Combat Adaptation Module,Increases this ship's DMG dealt to Burning enemies by 1% (10%).When this ship launches an airstrike: launches an additional Lv.1 (Lv.10) special airstrike.Every 20s: fires a Lv.1 (Lv.10) special barrage with properties that change based on whether or not there are Burning enemies on the battlefield (inflicts a special Burn for 10s to enemies hit by the Oceanic Blaze special barrage; DMG is based on the skill's level).,Kearsarge,,,
Red[118],Concerto of Blood,"Every 40s (every 20s), fire a special barrage targeting the enemy farthest away from this ship. The barrage decreases the Speed of enemies it hits by 40% for 6s.
Barrage preview (gif)",Duke of York,,,
Red[119],Conquer to Loot!,"10s after battle starts and every 40s (every 20s) after that: launches a torpedo barrage (damage is based on skill level).
Barrage preview (gif)",Kaga (Battleship),,,
Red[120],Contingency Experiment - Suppressive Fire,Increase this ship's damage against Medium and Heavy armor by 1% (10%). When this ship's airstrike finishes loading: fires a special barrage that decreases the AA of enemies hit by 10% (barrage DMG is based on the skill's level; AA debuff cannot be stacked).,Chkalov,,,
Red[121],Contingency Experiment - Suppressive Fire+,"Increase this ship's damage against Medium and Heavy armor by 1% (10%). When this ship's airstrike finishes loading: fires a special barrage that decreases the AA of enemies hit by 10%, and decreases their SPD by 50% for 3s. (barrage DMG is based on the skill's level; barrage debuffs cannot be stacked). Further improves the effect of the barrage triggered by the skill ""Aviation Experiment - Coordinated Bombardment.""",Chkalov,,,Needs Fate Sim 5
Red[122],Coordinated Dance,"Every 15s: 50% (100%) chance to peform a Lv.1 (Lv.10) special attack that decreases the SPD of enemies hit by 30% for 8s; the first time each battle that this attack actives: also increases hit enemies' DMG taken by 15% for 8s (special attack DMG is based on the skill's level; the DMG taken increase effect does not stack with the skill ""Kirov, Reporting!"").",Kirov META,,,
Red[123],Counterattack of the Barents Sea,"Increases own main gun's critical rate by 4.5% (12%), and critical damage by 30%.",Sheffield,,,
Red[124],Courageous Shelling,"Every 20s: 40% (70%) chance to fire a special barrage at enemies.
Barrage preview (gif)",Washington,,,
Red[125],Cover Fire,Increases this ship's FP by 10% (20%).,Fusou,,,
Red[126],Cover Fire,Increases this ship's FP by 10% (20%).,Hyuuga,,,
Red[127],Cover Fire,Increases this ship's FP by 10% (20%).,Ise,,,
Red[128],Cover Fire,Increases this ship's FP by 10% (20%).,Sirius,,,
Red[129],Cover Fire,Increases this ship's FP by 10% (20%).,Yamashiro,,,
Red[130],Cover Fire – Fusou,Increases this ship's FP and AVI by 10% (20%). When this ship fires her Main Guns or launches an airstrike: 50% chance to fire a Lv.1 (Lv.10) special barrage forwards (DMG is based on the skill's level). (Replaces Cover Fire),Fusou,,Needs Augment,
Red[131],Crane's Endeavor,"If there are three or more Sakura Empire ships in your fleet (including this ship), increase own damage dealt by 8% (20%). When this ship launches an airstrike, increase the damage dealt by all subsequent airstrikes by 8% (20%). This buff may stack up to three times.",Zuikaku,,,
Red[132],Crippling Strike,When this ship fires a Salvo: 40% (70%) chance to fire a special barrage. Barrage DMG is based on the skill's level.If your fleet contains 4 or more Sakura Empire ships: the loading time of this ship's first Salvo is decreased by 25% (45%).,Amagi,,,
Red[133],Cross Combination,Once every 15th (6th) time this ship fires its Main Guns: the next Main Gun salvo will deal Crit DMG.,Purple Heart,,,
Red[134],Cunning Stratagem,"When this ship launches an Airstrike: launches an additional Lv.1 (Lv.10) special airstrike (DMG is based on the skill's level). If your fleet consists entirely of Dragon Empery ships: improves this special airstrike, and once every 20s, 1 randomly chosen ship in your fleet deals 1% (10%) increased DMG for 5s.",Chen Hai,,,
Red[135],Curtain of Rime,"When this ship fires its main guns, 45% (75%) chance to fire a special barrage (barrage damage scales with skill level). This barrage slows enemies it hits by 40% for 4s. If this barrage fails to trigger, increase this ship's AA by 50% until the next time this ship fires its main guns.",Sovetskaya Belorussiya,,,
Red[136],Cutesy Clumsy?,"Each second in combat, this ship has a 10% chance of dealing 43 DMG to herself; if this effect activates: after 3s, heals this ship and the lowest HP% ship in the fleet for 1.5% (5%) HP (this effect can only activate 2 times per battle).",Haruka Amami,,,
Red[137],Dance of the Heavens,5s after this ship finishes loading its Airstrike: launches a Lv.1 (Lv.10) special airstrike (DMG is based on the skill's level).,Nyotengu,,,
Red[138],Daredevil Sweetheart,"Increases this ship's FP and Crit Rate by 5% (15%) and SPD by 3 (8). 10s after the battle starts and every 20s after that: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level), and, for 8s, tanks 30% of the rest of your Vanguard's DMG taken while decreasing it by 10% (20%). During battle, this ship gains a Lv.1 (Lv.10) special Secondary Gun (DMG is based on the skill's level and this ship's AA stat).",Blücher,,,
Red[139],Dark Spirit,"Every 6 times this ship fires her Secondary Gun, if your fleet has 10 or more AP: consumes 10 AP and activates ""Dark Spirit"" Lv.1 (Lv.10). When the battle starts, if this ship is in the frontmost position of your Vanguard and there are other ships afloat in your Vanguard when ""Dark Spirit"" activates: adds a Dark Element to the ship in the rearmost position; if this ship is NOT in the frontmost position when ""Dark Spirit"" activates: adds a Dark Element to the ship in the frontmost position. A ship with a Dark Element takes 50 DMG and deals 3.5% (8%) more DMG for 5s.",Kala Ideas,,,
Red[140],Dazzling Dawn,When firing main gun: increases own Firepower and Anti-Air by 1.5% (6%). Can be stacked up to 4 times.,Haruna,,,
Red[141],Death Raid,"When another ship in your fleet sinksIn-game does not state this, but another ship does have to sink; it will not trigger on fight start

 in combat, if this ship is the only ship remaining in your VanguardThe ship that sinks does not have to be in the Vanguard

, increase this ship's damage dealt by 20% (50%) and increaseAt level 10 only, this changes to ""decrease""; possible bug

 this ship's damage received by 8% (20%) until the end of the battle. (This skill cannot trigger more than once per battle.)",Acasta,,,
Red[142],Decelerative Fire,Every 20s: fires a Lv.1 (Lv.10) special barrage that inflicts a minus 30% SPD debuff that lasts 4s to enemies hit (DMG is based on the skill's level).,Memphis META,,,
Red[143],Demon Cutter Asura-Rakshasa,"Every 20s (every 15s), triggers a special Ashura-Rakshasa slash that has 50% chance to inflict Armor Break on hit enemies, lasting for 6s. Damage is based on skill level.",Nakiri Ayame,,,
Red[144],Demon's Wish,Increases the torpedo DMG this ship deals by 5% (15%). When this ship fires its torpedoes: 15% (30%) chance to launch a second wave of torpedoes.,Kinu,Needs Retrofit,,
Red[145],Departing Strike,Increases damage dealt to CAs by 5% (15%). When this boat retreats from battle: fires a special torpedo barrage (damage scales with skill level).,I-58,,,
Red[146],Departing Strike+,When this boat arrives at her attack position: increases TRP and ACC by 4% (10%) for your Sakura Empire SSs and SSVs and increases damage dealt against enemy CAs and CBs by 5% (15%). When this boat retreats from battle: fires a special torpedo barrage (damage scales with skill level).,I-58,,Needs Augment,
Red[147],Destiny Draw!,"When this ship's HP falls below 30%: increases this ship's LCK by 7. Every 20s: launches a random special airstrike (all airstrikes have the same activation chance; DMG is based on the skill's level):Blackburn Fire Blast: Drops a heavy incendiary bomb on the target.
Swordfish Bombardment of Destruction: Drops 3 medium bombs near the target.
Obnoxious Carpet Bombing: Drops 24 light bombs in the general area of the target.",Hermes,Needs Retrofit,,
Red[148],Destroyer Division 6: Akatsuki,"When paired with any of the Destroyers from Destroyer Division 6 (Akatsuki, Hibiki, Ikazuchi, Inazuma): increases own Firepower, Torpedo, and Reload by 5% (15%). This effect does not stack.",Akatsuki,,,
Red[149],Destroyer Division 6: Hibiki,"When sortied with Akatsuki, Ikazuchi, or Inazuma: increases this ship's FP, TRP, and RLD by 5% (15%). Effect does not stack.",Hibiki,,,
Red[150],Destroyer Division 6: Ikazuchi,"When paired with any of the Destroyers from Destroyer Division 6 (Akatsuki, Hibiki, Ikazuchi, Inazuma): increases own Firepower, Torpedo, and Reload by 5% (15%). This effect does not stack.",Ikazuchi,,,
Red[151],Destroyer Division 6: Inazuma,"When paired with any of the Destroyers from Destroyer Division 6 (Akatsuki, Hibiki, Ikazuchi, Inazuma): increases own Firepower, Torpedo and Reload by 5% (15%). This effect does not stack.",Inazuma,,,
Red[152],Destruction Mode,"Every 20s, 40% (70%) chance to release a powerful barrage and spawn 2 rotating shields that can block 5 enemy shells each while launching a wave of 4 slow homing torpedoes; own main gun's critical rate becomes 100% for 10s.",Z23,Needs Retrofit,,
Red[153],Destruction Mode - Prototype,"Every 20s, 50% (80%) chance to release a powerful barrage, while increasing own critical damage dealt by 30% (50%) and reducing aviation damage taken by the Escort Fleet by 10% (30%) for 10s.",Z1,Needs Retrofit,,
Red[154],Destructive Departure,"When resurfacing: launches a special barrage (DMG is based on the skill's level). If this barrage, or own gun shots hit an enemy ship: 40% (70%) chance to lower the Reload and Accuracy of that enemy by 5% (10%) for 15s.",I-25,,,
Red[155],Devilish Strike,"At the start of battle and every 20s after the start of battle, launch special barrage and increase own firepower and torpedo by 9% (24%). Over the 20s the effects of this skill will slowly decrease back to 0%",Z36,,,
Red[156],Directionally Challenged,Every 20s after the battle starts: fires a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level). If your Vanguard consists of only this ship when this barrage activates: this ship becomes lost and stops in place (Speed drops to 0) for 2s.,Azusa Miura,,,
Red[157],Disturbance Strategy,"Increases damage dealt to suicide, torpedo, and transport ships by 10% (25%).",Karlsruhe,Needs Retrofit,,
Red[158],Divine Marksman,Every 35s (15s): fires a special guaranteed Critical Hit barrage (Common (AP at Lv.6+) ammo; barrage damage is based on the skill's level) towards the enemy farthest away from this ship. Barrage preview (gif),Warspite,,,
Red[159],Divine Marksman+,"10s after the battle begins and every 35s (15s) after that: fires a special guaranteed Critical Hit barrage (Common (AP at Lv.6+) ammo; barrage DMG is based on the skill's level) towards the enemy farthest away from this ship. When your Royal Navy ships automatically fire their Main Guns, they have a higher chance of targetting the enemy hit by this barrage. The first time each battle the barrage is fired, its damage is increased by 80% (130%).
(Replaces ""Divine Marksman"")",Warspite,Needs Retrofit,,
Red[160],Doolittle Airstrike,When this ship launches an Airstrike: 30% (60%) chance to launch an additional B-25 airstrike (these planes cannot be shot down).,Hornet,,,
Red[161],Doombringer's Euphoria,"3s after the battle starts, and every 15s after that: fires a Lv.1 (Lv.10) special barrage that inflicts the Hunted debuff to enemies hit (DMG is based on the skill's level).Every 5s, if there are enemies with the Hunted debuff on the battlefield: performs a special attack.",Hindenburg,,,
Red[162],Double Gun,When this ship fires its Main Guns: 15% (25%) chance to fire its Main Guns twice.,Shropshire,,,
Red[163],Double Gun,When this ship fires its Main Guns: 15% (25%) chance to fire its Main Guns twice.,Suffolk,,,
Red[164],Double Gun,When this ship fires its Main Guns: 15% (25%) chance to fire its Main Guns twice.,Sussex,,,
Red[165],Double Gun,When this ship fires its Main Guns: 15% (25%) chance to fire its Main Guns twice.,Wichita,,,
Red[166],Double Gun - Suffolk,When this ship fires her Main Guns: 45% (75%) chance to fire again and restore 2% of this ship's max HP. (Replaces Double Gun),Suffolk,,Needs Augment,
Red[167],Double Gun - Wichita,"Increases this ship's EVA by 5% (20%). When this ship fires her Main Guns: 15% (25%) chance to fire an extra round, followed by a Lv.1 (Lv.10) special barrage (DMG is based on the skill's level).",Wichita,,Needs Augment,
Red[168],Double Sting,"If sortied with a Royal Navy ship in the Main Fleet, when launching an airstrike: 30% (50%) chance to launch additional Seafire planes.",Wasp,,,
Red[169],Double The Gato,"Increases own damage dealt to CVs by 5% (20%). When surfacing due to running out of oxygen and when leaving battle: fires a torpedo barrage, damage scales with skill level; If sortied with Albacore, increases this barrage's damage by 5% (15%).",Cavalla,,,
